"age","unit","sex","country","date","value"
"Y_LT25","perc_act_pop","T","Portugal",2015-12-01,31.2
"Y_LT25","perc_act_pop","T","Portugal",2015-11-01,32.8
"Y_LT25","perc_act_pop","T","Portugal",2015-10-01,32.9
"Y_LT25","perc_act_pop","T","Portugal",2015-09-01,32
"Y_LT25","perc_act_pop","T","Portugal",2015-08-01,30.8
"Y_LT25","perc_act_pop","T","Portugal",2015-07-01,29.7
"Y_LT25","perc_act_pop","T","Portugal",2015-06-01,30.1
"Y_LT25","perc_act_pop","T","Portugal",2015-05-01,29.8
"Y_LT25","perc_act_pop","T","Portugal",2015-04-01,31.4
"Y_LT25","perc_act_pop","T","Portugal",2015-03-01,32.8
"Y_LT25","perc_act_pop","T","Portugal",2015-02-01,34.4
"Y_LT25","perc_act_pop","T","Portugal",2015-01-01,35.5
"Y_LT25","perc_act_pop","T","Portugal",2014-12-01,35.1
"Y_LT25","perc_act_pop","T","Portugal",2014-11-01,34
"Y_LT25","perc_act_pop","T","Portugal",2014-10-01,33.7
"Y_LT25","perc_act_pop","T","Portugal",2014-09-01,32.9
"Y_LT25","perc_act_pop","T","Portugal",2014-08-01,32.2
"Y_LT25","perc_act_pop","T","Portugal",2014-07-01,33.3
"Y_LT25","perc_act_pop","T","Portugal",2014-06-01,33.8
"Y_LT25","perc_act_pop","T","Portugal",2014-05-01,35.6
"Y_LT25","perc_act_pop","T","Portugal",2014-04-01,36
"Y_LT25","perc_act_pop","T","Portugal",2014-03-01,36.4
"Y_LT25","perc_act_pop","T","Portugal",2014-02-01,37.5
"Y_LT25","perc_act_pop","T","Portugal",2014-01-01,36.2
"Y_LT25","perc_act_pop","T","Portugal",2013-12-01,36.1
"Y_LT25","perc_act_pop","T","Portugal",2013-11-01,36.1
"Y_LT25","perc_act_pop","T","Portugal",2013-10-01,37.5
"Y_LT25","perc_act_pop","T","Portugal",2013-09-01,37.1
"Y_LT25","perc_act_pop","T","Portugal",2013-08-01,36.4
"Y_LT25","perc_act_pop","T","Portugal",2013-07-01,37.1
"Y_LT25","perc_act_pop","T","Portugal",2013-06-01,36.5
"Y_LT25","perc_act_pop","T","Portugal",2013-05-01,37.4
"Y_LT25","perc_act_pop","T","Portugal",2013-04-01,38.5
"Y_LT25","perc_act_pop","T","Portugal",2013-03-01,40.6
"Y_LT25","perc_act_pop","T","Portugal",2013-02-01,42.5
"Y_LT25","perc_act_pop","T","Portugal",2013-01-01,41.6
"Y_LT25","perc_act_pop","T","Portugal",2012-12-01,41.4
"Y_LT25","perc_act_pop","T","Portugal",2012-11-01,40.5
"Y_LT25","perc_act_pop","T","Portugal",2012-10-01,40.5
"Y_LT25","perc_act_pop","T","Portugal",2012-09-01,39.7
"Y_LT25","perc_act_pop","T","Portugal",2012-08-01,39.2
"Y_LT25","perc_act_pop","T","Portugal",2012-07-01,36.9
"Y_LT25","perc_act_pop","T","Portugal",2012-06-01,36.7
"Y_LT25","perc_act_pop","T","Portugal",2012-05-01,35.7
"Y_LT25","perc_act_pop","T","Portugal",2012-04-01,36.4
"Y_LT25","perc_act_pop","T","Portugal",2012-03-01,36.1
"Y_LT25","perc_act_pop","T","Portugal",2012-02-01,36.3
"Y_LT25","perc_act_pop","T","Portugal",2012-01-01,36.4
"Y_LT25","perc_act_pop","T","Portugal",2011-12-01,36.1
"Y_LT25","perc_act_pop","T","Portugal",2011-11-01,35.3
"Y_LT25","perc_act_pop","T","Portugal",2011-10-01,33.5
"Y_LT25","perc_act_pop","T","Portugal",2011-09-01,32.1
"Y_LT25","perc_act_pop","T","Portugal",2011-08-01,30.3
"Y_LT25","perc_act_pop","T","Portugal",2011-07-01,28.5
"Y_LT25","perc_act_pop","T","Portugal",2011-06-01,26.5
"Y_LT25","perc_act_pop","T","Portugal",2011-05-01,27.3
"Y_LT25","perc_act_pop","T","Portugal",2011-04-01,27.1
"Y_LT25","perc_act_pop","T","Portugal",2011-03-01,28.7
"Y_LT25","perc_act_pop","T","Portugal",2011-02-01,28
"Y_LT25","perc_act_pop","T","Portugal",2011-01-01,28.2
"Y_LT25","perc_act_pop","T","Portugal",2010-12-01,28.4
"Y_LT25","perc_act_pop","T","Portugal",2010-11-01,28.5
"Y_LT25","perc_act_pop","T","Portugal",2010-10-01,28.8
"Y_LT25","perc_act_pop","T","Portugal",2010-09-01,29.5
"Y_LT25","perc_act_pop","T","Portugal",2010-08-01,28.9
"Y_LT25","perc_act_pop","T","Portugal",2010-07-01,28.7
"Y_LT25","perc_act_pop","T","Portugal",2010-06-01,29.1
"Y_LT25","perc_act_pop","T","Portugal",2010-05-01,26
"Y_LT25","perc_act_pop","T","Portugal",2010-04-01,27.1
"Y_LT25","perc_act_pop","T","Portugal",2010-03-01,27.3
"Y_LT25","perc_act_pop","T","Portugal",2010-02-01,28.2
"Y_LT25","perc_act_pop","T","Portugal",2010-01-01,27.8
"Y_LT25","perc_act_pop","T","Romania",2020-06-01,NA
"Y_LT25","perc_act_pop","T","Romania",2020-05-01,NA
"Y_LT25","perc_act_pop","T","Romania",2020-04-01,NA
"Y_LT25","perc_act_pop","T","Romania",2020-03-01,17.6
"Y_LT25","perc_act_pop","T","Romania",2020-02-01,17.6
"Y_LT25","perc_act_pop","T","Romania",2020-01-01,17.6
"Y_LT25","perc_act_pop","T","Romania",2019-12-01,18.5
"Y_LT25","perc_act_pop","T","Romania",2019-11-01,18.5
"Y_LT25","perc_act_pop","T","Romania",2019-10-01,18.5
"Y_LT25","perc_act_pop","T","Romania",2019-09-01,17.9
"Y_LT25","perc_act_pop","T","Romania",2019-08-01,17.9
"Y_LT25","perc_act_pop","T","Romania",2019-07-01,17.9
"Y_LT25","perc_act_pop","T","Romania",2019-06-01,15
"Y_LT25","perc_act_pop","T","Romania",2019-05-01,15
"Y_LT25","perc_act_pop","T","Romania",2019-04-01,15
"Y_LT25","perc_act_pop","T","Romania",2019-03-01,15.6
"Y_LT25","perc_act_pop","T","Romania",2019-02-01,15.6
"Y_LT25","perc_act_pop","T","Romania",2019-01-01,15.6
"Y_LT25","perc_act_pop","T","Romania",2018-12-01,16.3
"Y_LT25","perc_act_pop","T","Romania",2018-11-01,16.3
"Y_LT25","perc_act_pop","T","Romania",2018-10-01,16.3
"Y_LT25","perc_act_pop","T","Romania",2018-09-01,16.4
"Y_LT25","perc_act_pop","T","Romania",2018-08-01,16.4
"Y_LT25","perc_act_pop","T","Romania",2018-07-01,16.4
"Y_LT25","perc_act_pop","T","Romania",2018-06-01,15.5
"Y_LT25","perc_act_pop","T","Romania",2018-05-01,15.5
"Y_LT25","perc_act_pop","T","Romania",2018-04-01,15.5
"Y_LT25","perc_act_pop","T","Romania",2018-03-01,16.8
"Y_LT25","perc_act_pop","T","Romania",2018-02-01,16.8
"Y_LT25","perc_act_pop","T","Romania",2018-01-01,16.8
"Y_LT25","perc_act_pop","T","Romania",2017-12-01,21.2
"Y_LT25","perc_act_pop","T","Romania",2017-11-01,21.2
"Y_LT25","perc_act_pop","T","Romania",2017-10-01,21.2
"Y_LT25","perc_act_pop","T","Romania",2017-09-01,16.9
"Y_LT25","perc_act_pop","T","Romania",2017-08-01,16.9
"Y_LT25","perc_act_pop","T","Romania",2017-07-01,16.9
"Y_LT25","perc_act_pop","T","Romania",2017-06-01,15.4
"Y_LT25","perc_act_pop","T","Romania",2017-05-01,15.4
"Y_LT25","perc_act_pop","T","Romania",2017-04-01,15.4
"Y_LT25","perc_act_pop","T","Romania",2017-03-01,20.4
"Y_LT25","perc_act_pop","T","Romania",2017-02-01,20.4
"Y_LT25","perc_act_pop","T","Romania",2017-01-01,20.4
"Y_LT25","perc_act_pop","T","Romania",2016-12-01,20.8
"Y_LT25","perc_act_pop","T","Romania",2016-11-01,20.8
"Y_LT25","perc_act_pop","T","Romania",2016-10-01,20.8
"Y_LT25","perc_act_pop","T","Romania",2016-09-01,20.5
"Y_LT25","perc_act_pop","T","Romania",2016-08-01,20.5
"Y_LT25","perc_act_pop","T","Romania",2016-07-01,20.5
"Y_LT25","perc_act_pop","T","Romania",2016-06-01,19.4
"Y_LT25","perc_act_pop","T","Romania",2016-05-01,19.4
"Y_LT25","perc_act_pop","T","Romania",2016-04-01,19.4
"Y_LT25","perc_act_pop","T","Romania",2016-03-01,21.8
"Y_LT25","perc_act_pop","T","Romania",2016-02-01,21.8
"Y_LT25","perc_act_pop","T","Romania",2016-01-01,21.8
"Y_LT25","perc_act_pop","T","Romania",2015-12-01,21.8
"Y_LT25","perc_act_pop","T","Romania",2015-11-01,21.8
"Y_LT25","perc_act_pop","T","Romania",2015-10-01,21.8
"Y_LT25","perc_act_pop","T","Romania",2015-09-01,19.9
"Y_LT25","perc_act_pop","T","Romania",2015-08-01,19.9
"Y_LT25","perc_act_pop","T","Romania",2015-07-01,19.9
"Y_LT25","perc_act_pop","T","Romania",2015-06-01,20.4
"Y_LT25","perc_act_pop","T","Romania",2015-05-01,20.4
"Y_LT25","perc_act_pop","T","Romania",2015-04-01,20.4
"Y_LT25","perc_act_pop","T","Romania",2015-03-01,24.7
"Y_LT25","perc_act_pop","T","Romania",2015-02-01,24.7
"Y_LT25","perc_act_pop","T","Romania",2015-01-01,24.7
"Y_LT25","perc_act_pop","T","Romania",2014-12-01,24.1
"Y_LT25","perc_act_pop","T","Romania",2014-11-01,24.1
"Y_LT25","perc_act_pop","T","Romania",2014-10-01,24.1
"Y_LT25","perc_act_pop","T","Romania",2014-09-01,22.5
"Y_LT25","perc_act_pop","T","Romania",2014-08-01,22.5
"Y_LT25","perc_act_pop","T","Romania",2014-07-01,22.5
"Y_LT25","perc_act_pop","T","Romania",2014-06-01,23.9
"Y_LT25","perc_act_pop","T","Romania",2014-05-01,23.9
"Y_LT25","perc_act_pop","T","Romania",2014-04-01,23.9
"Y_LT25","perc_act_pop","T","Romania",2014-03-01,25.7
"Y_LT25","perc_act_pop","T","Romania",2014-02-01,25.7
"Y_LT25","perc_act_pop","T","Romania",2014-01-01,25.7
"Y_LT25","perc_act_pop","T","Romania",2013-12-01,24.6
"Y_LT25","perc_act_pop","T","Romania",2013-11-01,24.6
"Y_LT25","perc_act_pop","T","Romania",2013-10-01,24.6
"Y_LT25","perc_act_pop","T","Romania",2013-09-01,23.2
"Y_LT25","perc_act_pop","T","Romania",2013-08-01,23.2
"Y_LT25","perc_act_pop","T","Romania",2013-07-01,23.2
"Y_LT25","perc_act_pop","T","Romania",2013-06-01,23.4
"Y_LT25","perc_act_pop","T","Romania",2013-05-01,23.4
"Y_LT25","perc_act_pop","T","Romania",2013-04-01,23.4
"Y_LT25","perc_act_pop","T","Romania",2013-03-01,23.7
"Y_LT25","perc_act_pop","T","Romania",2013-02-01,23.7
"Y_LT25","perc_act_pop","T","Romania",2013-01-01,23.7
"Y_LT25","perc_act_pop","T","Romania",2012-12-01,22.4
"Y_LT25","perc_act_pop","T","Romania",2012-11-01,22.4
"Y_LT25","perc_act_pop","T","Romania",2012-10-01,22.4
"Y_LT25","perc_act_pop","T","Romania",2012-09-01,22.6
"Y_LT25","perc_act_pop","T","Romania",2012-08-01,22.6
"Y_LT25","perc_act_pop","T","Romania",2012-07-01,22.6
"Y_LT25","perc_act_pop","T","Romania",2012-06-01,21.8
"Y_LT25","perc_act_pop","T","Romania",2012-05-01,21.8
"Y_LT25","perc_act_pop","T","Romania",2012-04-01,21.8
"Y_LT25","perc_act_pop","T","Romania",2012-03-01,23.5
"Y_LT25","perc_act_pop","T","Romania",2012-02-01,23.5
"Y_LT25","perc_act_pop","T","Romania",2012-01-01,23.5
"Y_LT25","perc_act_pop","T","Romania",2011-12-01,25.9
"Y_LT25","perc_act_pop","T","Romania",2011-11-01,25.9
"Y_LT25","perc_act_pop","T","Romania",2011-10-01,25.9
"Y_LT25","perc_act_pop","T","Romania",2011-09-01,24.3
"Y_LT25","perc_act_pop","T","Romania",2011-08-01,24.3
"Y_LT25","perc_act_pop","T","Romania",2011-07-01,24.3
"Y_LT25","perc_act_pop","T","Romania",2011-06-01,21.9
"Y_LT25","perc_act_pop","T","Romania",2011-05-01,21.9
"Y_LT25","perc_act_pop","T","Romania",2011-04-01,21.9
"Y_LT25","perc_act_pop","T","Romania",2011-03-01,23.4
"Y_LT25","perc_act_pop","T","Romania",2011-02-01,23.4
"Y_LT25","perc_act_pop","T","Romania",2011-01-01,23.4
"Y_LT25","perc_act_pop","T","Romania",2010-12-01,22.6
"Y_LT25","perc_act_pop","T","Romania",2010-11-01,22.6
"Y_LT25","perc_act_pop","T","Romania",2010-10-01,22.6
"Y_LT25","perc_act_pop","T","Romania",2010-09-01,23
"Y_LT25","perc_act_pop","T","Romania",2010-08-01,23
"Y_LT25","perc_act_pop","T","Romania",2010-07-01,23
"Y_LT25","perc_act_pop","T","Romania",2010-06-01,20.6
"Y_LT25","perc_act_pop","T","Romania",2010-05-01,20.6
"Y_LT25","perc_act_pop","T","Romania",2010-04-01,20.6
"Y_LT25","perc_act_pop","T","Romania",2010-03-01,22.3
"Y_LT25","perc_act_pop","T","Romania",2010-02-01,22.3
"Y_LT25","perc_act_pop","T","Romania",2010-01-01,22.3
"Y_LT25","perc_act_pop","T","Sweden",2020-06-01,32.3
"Y_LT25","perc_act_pop","T","Sweden",2020-05-01,29.8
"Y_LT25","perc_act_pop","T","Sweden",2020-04-01,27.7
"Y_LT25","perc_act_pop","T","Sweden",2020-03-01,22.3
"Y_LT25","perc_act_pop","T","Sweden",2020-02-01,22.7
"Y_LT25","perc_act_pop","T","Sweden",2020-01-01,22.1
"Y_LT25","perc_act_pop","T","Sweden",2019-12-01,16.3
"Y_LT25","perc_act_pop","T","Sweden",2019-11-01,17.9
"Y_LT25","perc_act_pop","T","Sweden",2019-10-01,17.4
"Y_LT25","perc_act_pop","T","Sweden",2019-09-01,17.5
"Y_LT25","perc_act_pop","T","Sweden",2019-08-01,16.2
"Y_LT25","perc_act_pop","T","Sweden",2019-07-01,16
"Y_LT25","perc_act_pop","T","Sweden",2019-06-01,23.6
"Y_LT25","perc_act_pop","T","Sweden",2019-05-01,23.7
"Y_LT25","perc_act_pop","T","Sweden",2019-04-01,22.4
"Y_LT25","perc_act_pop","T","Sweden",2019-03-01,23.3
"Y_LT25","perc_act_pop","T","Sweden",2019-02-01,23.7
"Y_LT25","perc_act_pop","T","Sweden",2019-01-01,21.3
"Y_LT25","perc_act_pop","T","Sweden",2018-12-01,14
"Y_LT25","perc_act_pop","T","Sweden",2018-11-01,17
"Y_LT25","perc_act_pop","T","Sweden",2018-10-01,17.7
"Y_LT25","perc_act_pop","T","Sweden",2018-09-01,15
"Y_LT25","perc_act_pop","T","Sweden",2018-08-01,15.1
"Y_LT25","perc_act_pop","T","Sweden",2018-07-01,NA
"Y_LT25","perc_act_pop","T","Sweden",2018-06-01,23.7
"Y_LT25","perc_act_pop","T","Sweden",2018-05-01,18.4
"Y_LT25","perc_act_pop","T","Sweden",2018-04-01,17.9
"Y_LT25","perc_act_pop","T","Sweden",2018-03-01,19.9
"Y_LT25","perc_act_pop","T","Sweden",2018-02-01,16.3
"Y_LT25","perc_act_pop","T","Sweden",2018-01-01,17.2
"Y_LT25","perc_act_pop","T","Sweden",2017-12-01,15.1
"Y_LT25","perc_act_pop","T","Sweden",2017-11-01,14.1
"Y_LT25","perc_act_pop","T","Sweden",2017-10-01,13.9
"Y_LT25","perc_act_pop","T","Sweden",2017-09-01,16.1
"Y_LT25","perc_act_pop","T","Sweden",2017-08-01,13.1
"Y_LT25","perc_act_pop","T","Sweden",2017-07-01,14.4
"Y_LT25","perc_act_pop","T","Sweden",2017-06-01,23.3
"Y_LT25","perc_act_pop","T","Sweden",2017-05-01,21.8
"Y_LT25","perc_act_pop","T","Sweden",2017-04-01,19.7
"Y_LT25","perc_act_pop","T","Sweden",2017-03-01,20.3
"Y_LT25","perc_act_pop","T","Sweden",2017-02-01,21.4
"Y_LT25","perc_act_pop","T","Sweden",2017-01-01,18.6
"Y_LT25","perc_act_pop","T","Sweden",2016-12-01,16.4
"Y_LT25","perc_act_pop","T","Sweden",2016-11-01,15
"Y_LT25","perc_act_pop","T","Sweden",2016-10-01,15.9
"Y_LT25","perc_act_pop","T","Sweden",2016-09-01,15
"Y_LT25","perc_act_pop","T","Sweden",2016-08-01,14.9
"Y_LT25","perc_act_pop","T","Sweden",2016-07-01,14.3
"Y_LT25","perc_act_pop","T","Sweden",2016-06-01,23.2
"Y_LT25","perc_act_pop","T","Sweden",2016-05-01,23.7
"Y_LT25","perc_act_pop","T","Sweden",2016-04-01,21.7
"Y_LT25","perc_act_pop","T","Sweden",2016-03-01,22.6
"Y_LT25","perc_act_pop","T","Sweden",2016-02-01,22.1
"Y_LT25","perc_act_pop","T","Sweden",2016-01-01,20.4
"Y_LT25","perc_act_pop","T","Sweden",2015-12-01,16.4
"Y_LT25","perc_act_pop","T","Sweden",2015-11-01,15.1
"Y_LT25","perc_act_pop","T","Sweden",2015-10-01,17.3
"Y_LT25","perc_act_pop","T","Sweden",2015-09-01,18.5
"Y_LT25","perc_act_pop","T","Sweden",2015-08-01,14.8
"Y_LT25","perc_act_pop","T","Sweden",2015-07-01,14.6
"Y_LT25","perc_act_pop","T","Sweden",2015-06-01,27.1
"Y_LT25","perc_act_pop","T","Sweden",2015-05-01,24
"Y_LT25","perc_act_pop","T","Sweden",2015-04-01,23.9
"Y_LT25","perc_act_pop","T","Sweden",2015-03-01,23.9
"Y_LT25","perc_act_pop","T","Sweden",2015-02-01,24.7
"Y_LT25","perc_act_pop","T","Sweden",2015-01-01,22.2
"Y_LT25","perc_act_pop","T","Sweden",2014-12-01,18.6
"Y_LT25","perc_act_pop","T","Sweden",2014-11-01,22
"Y_LT25","perc_act_pop","T","Sweden",2014-10-01,20.4
"Y_LT25","perc_act_pop","T","Sweden",2014-09-01,22.2
"Y_LT25","perc_act_pop","T","Sweden",2014-08-01,17.4
"Y_LT25","perc_act_pop","T","Sweden",2014-07-01,14.8
"Y_LT25","perc_act_pop","T","Sweden",2014-06-01,29.4
"Y_LT25","perc_act_pop","T","Sweden",2014-05-01,25.1
"Y_LT25","perc_act_pop","T","Sweden",2014-04-01,27.5
"Y_LT25","perc_act_pop","T","Sweden",2014-03-01,26.9
"Y_LT25","perc_act_pop","T","Sweden",2014-02-01,25.8
"Y_LT25","perc_act_pop","T","Sweden",2014-01-01,23.9
"Y_LT25","perc_act_pop","T","Sweden",2013-12-01,20.2
"Y_LT25","perc_act_pop","T","Sweden",2013-11-01,22.6
"Y_LT25","perc_act_pop","T","Sweden",2013-10-01,18.9
"Y_LT25","perc_act_pop","T","Sweden",2013-09-01,20.8
"Y_LT25","perc_act_pop","T","Sweden",2013-08-01,19.4
"Y_LT25","perc_act_pop","T","Sweden",2013-07-01,17.3
"Y_LT25","perc_act_pop","T","Sweden",2013-06-01,29
"Y_LT25","perc_act_pop","T","Sweden",2013-05-01,26.9
"Y_LT25","perc_act_pop","T","Sweden",2013-04-01,27.2
"Y_LT25","perc_act_pop","T","Sweden",2013-03-01,28.1
"Y_LT25","perc_act_pop","T","Sweden",2013-02-01,26.4
"Y_LT25","perc_act_pop","T","Sweden",2013-01-01,24.8
"Y_LT25","perc_act_pop","T","Sweden",2012-12-01,22
"Y_LT25","perc_act_pop","T","Sweden",2012-11-01,22.5
"Y_LT25","perc_act_pop","T","Sweden",2012-10-01,22
"Y_LT25","perc_act_pop","T","Sweden",2012-09-01,21.6
"Y_LT25","perc_act_pop","T","Sweden",2012-08-01,20.9
"Y_LT25","perc_act_pop","T","Sweden",2012-07-01,17.8
"Y_LT25","perc_act_pop","T","Sweden",2012-06-01,28.3
"Y_LT25","perc_act_pop","T","Sweden",2012-05-01,28.9
"Y_LT25","perc_act_pop","T","Sweden",2012-04-01,24.6
"Y_LT25","perc_act_pop","T","Sweden",2012-03-01,25.1
"Y_LT25","perc_act_pop","T","Sweden",2012-02-01,25.2
"Y_LT25","perc_act_pop","T","Sweden",2012-01-01,24.2
"Y_LT25","perc_act_pop","T","Sweden",2011-12-01,20.4
"Y_LT25","perc_act_pop","T","Sweden",2011-11-01,20.4
"Y_LT25","perc_act_pop","T","Sweden",2011-10-01,20.9
"Y_LT25","perc_act_pop","T","Sweden",2011-09-01,20.9
"Y_LT25","perc_act_pop","T","Sweden",2011-08-01,17.5
"Y_LT25","perc_act_pop","T","Sweden",2011-07-01,16.9
"Y_LT25","perc_act_pop","T","Sweden",2011-06-01,29
"Y_LT25","perc_act_pop","T","Sweden",2011-05-01,25.6
"Y_LT25","perc_act_pop","T","Sweden",2011-04-01,25.3
"Y_LT25","perc_act_pop","T","Sweden",2011-03-01,26.3
"Y_LT25","perc_act_pop","T","Sweden",2011-02-01,23.9
"Y_LT25","perc_act_pop","T","Sweden",2011-01-01,24.1
"Y_LT25","perc_act_pop","T","Sweden",2010-12-01,21.1
"Y_LT25","perc_act_pop","T","Sweden",2010-11-01,19.8
"Y_LT25","perc_act_pop","T","Sweden",2010-10-01,22.6
"Y_LT25","perc_act_pop","T","Sweden",2010-09-01,23.1
"Y_LT25","perc_act_pop","T","Sweden",2010-08-01,18.4
"Y_LT25","perc_act_pop","T","Sweden",2010-07-01,19.2
"Y_LT25","perc_act_pop","T","Sweden",2010-06-01,29.5
"Y_LT25","perc_act_pop","T","Sweden",2010-05-01,27.9
"Y_LT25","perc_act_pop","T","Sweden",2010-04-01,30.2
"Y_LT25","perc_act_pop","T","Sweden",2010-03-01,29
"Y_LT25","perc_act_pop","T","Sweden",2010-02-01,26.7
"Y_LT25","perc_act_pop","T","Sweden",2010-01-01,29.4
"Y_LT25","perc_act_pop","T","Slovenia",2020-06-01,10.2
"Y_LT25","perc_act_pop","T","Slovenia",2020-05-01,10.2
"Y_LT25","perc_act_pop","T","Slovenia",2020-04-01,10.2
"Y_LT25","perc_act_pop","T","Slovenia",2020-03-01,11.4
"Y_LT25","perc_act_pop","T","Slovenia",2020-02-01,11.4
"Y_LT25","perc_act_pop","T","Slovenia",2020-01-01,11.4
"Y_LT25","perc_act_pop","T","Slovenia",2019-12-01,8.7
"Y_LT25","perc_act_pop","T","Slovenia",2019-11-01,8.7
"Y_LT25","perc_act_pop","T","Slovenia",2019-10-01,8.7
"Y_LT25","perc_act_pop","T","Slovenia",2019-09-01,7.6
"Y_LT25","perc_act_pop","T","Slovenia",2019-08-01,7.6
"Y_LT25","perc_act_pop","T","Slovenia",2019-07-01,7.6
"Y_LT25","perc_act_pop","T","Slovenia",2019-06-01,6.5
"Y_LT25","perc_act_pop","T","Slovenia",2019-05-01,6.5
"Y_LT25","perc_act_pop","T","Slovenia",2019-04-01,6.5
"Y_LT25","perc_act_pop","T","Slovenia",2019-03-01,9.8
"Y_LT25","perc_act_pop","T","Slovenia",2019-02-01,9.8
"Y_LT25","perc_act_pop","T","Slovenia",2019-01-01,9.8
"Y_LT25","perc_act_pop","T","Slovenia",2018-12-01,7.3
"Y_LT25","perc_act_pop","T","Slovenia",2018-11-01,7.3
"Y_LT25","perc_act_pop","T","Slovenia",2018-10-01,7.3
"Y_LT25","perc_act_pop","T","Slovenia",2018-09-01,9.1
"Y_LT25","perc_act_pop","T","Slovenia",2018-08-01,9.1
"Y_LT25","perc_act_pop","T","Slovenia",2018-07-01,9.1
"Y_LT25","perc_act_pop","T","Slovenia",2018-06-01,8.1
"Y_LT25","perc_act_pop","T","Slovenia",2018-05-01,8.1
"Y_LT25","perc_act_pop","T","Slovenia",2018-04-01,8.1
"Y_LT25","perc_act_pop","T","Slovenia",2018-03-01,10.7
"Y_LT25","perc_act_pop","T","Slovenia",2018-02-01,10.7
"Y_LT25","perc_act_pop","T","Slovenia",2018-01-01,10.7
"Y_LT25","perc_act_pop","T","Slovenia",2017-12-01,12.7
"Y_LT25","perc_act_pop","T","Slovenia",2017-11-01,12.7
"Y_LT25","perc_act_pop","T","Slovenia",2017-10-01,12.7
"Y_LT25","perc_act_pop","T","Slovenia",2017-09-01,10.8
"Y_LT25","perc_act_pop","T","Slovenia",2017-08-01,10.8
"Y_LT25","perc_act_pop","T","Slovenia",2017-07-01,10.8
"Y_LT25","perc_act_pop","T","Slovenia",2017-06-01,10
"Y_LT25","perc_act_pop","T","Slovenia",2017-05-01,10
"Y_LT25","perc_act_pop","T","Slovenia",2017-04-01,10
"Y_LT25","perc_act_pop","T","Slovenia",2017-03-01,11.6
"Y_LT25","perc_act_pop","T","Slovenia",2017-02-01,11.6
"Y_LT25","perc_act_pop","T","Slovenia",2017-01-01,11.6
"Y_LT25","perc_act_pop","T","Slovenia",2016-12-01,15.9
"Y_LT25","perc_act_pop","T","Slovenia",2016-11-01,15.9
"Y_LT25","perc_act_pop","T","Slovenia",2016-10-01,15.9
"Y_LT25","perc_act_pop","T","Slovenia",2016-09-01,13.7
"Y_LT25","perc_act_pop","T","Slovenia",2016-08-01,13.7
"Y_LT25","perc_act_pop","T","Slovenia",2016-07-01,13.7
"Y_LT25","perc_act_pop","T","Slovenia",2016-06-01,13.7
"Y_LT25","perc_act_pop","T","Slovenia",2016-05-01,13.7
"Y_LT25","perc_act_pop","T","Slovenia",2016-04-01,13.7
"Y_LT25","perc_act_pop","T","Slovenia",2016-03-01,17.8
"Y_LT25","perc_act_pop","T","Slovenia",2016-02-01,17.8
"Y_LT25","perc_act_pop","T","Slovenia",2016-01-01,17.8
"Y_LT25","perc_act_pop","T","Slovenia",2015-12-01,18.1
"Y_LT25","perc_act_pop","T","Slovenia",2015-11-01,18.1
"Y_LT25","perc_act_pop","T","Slovenia",2015-10-01,18.1
"Y_LT25","perc_act_pop","T","Slovenia",2015-09-01,12.9
"Y_LT25","perc_act_pop","T","Slovenia",2015-08-01,12.9
"Y_LT25","perc_act_pop","T","Slovenia",2015-07-01,12.9
"Y_LT25","perc_act_pop","T","Slovenia",2015-06-01,15.5
"Y_LT25","perc_act_pop","T","Slovenia",2015-05-01,15.5
"Y_LT25","perc_act_pop","T","Slovenia",2015-04-01,15.5
"Y_LT25","perc_act_pop","T","Slovenia",2015-03-01,19.2
"Y_LT25","perc_act_pop","T","Slovenia",2015-02-01,19.2
"Y_LT25","perc_act_pop","T","Slovenia",2015-01-01,19.2
"Y_LT25","perc_act_pop","T","Slovenia",2014-12-01,19.9
"Y_LT25","perc_act_pop","T","Slovenia",2014-11-01,19.9
"Y_LT25","perc_act_pop","T","Slovenia",2014-10-01,19.9
"Y_LT25","perc_act_pop","T","Slovenia",2014-09-01,18.4
"Y_LT25","perc_act_pop","T","Slovenia",2014-08-01,18.4
"Y_LT25","perc_act_pop","T","Slovenia",2014-07-01,18.4
"Y_LT25","perc_act_pop","T","Slovenia",2014-06-01,19
"Y_LT25","perc_act_pop","T","Slovenia",2014-05-01,19
"Y_LT25","perc_act_pop","T","Slovenia",2014-04-01,19
"Y_LT25","perc_act_pop","T","Slovenia",2014-03-01,23.9
"Y_LT25","perc_act_pop","T","Slovenia",2014-02-01,23.9
"Y_LT25","perc_act_pop","T","Slovenia",2014-01-01,23.9
"Y_LT25","perc_act_pop","T","Slovenia",2013-12-01,20.4
"Y_LT25","perc_act_pop","T","Slovenia",2013-11-01,20.4
"Y_LT25","perc_act_pop","T","Slovenia",2013-10-01,20.4
"Y_LT25","perc_act_pop","T","Slovenia",2013-09-01,18.8
"Y_LT25","perc_act_pop","T","Slovenia",2013-08-01,18.8
"Y_LT25","perc_act_pop","T","Slovenia",2013-07-01,18.8
"Y_LT25","perc_act_pop","T","Slovenia",2013-06-01,24.1
"Y_LT25","perc_act_pop","T","Slovenia",2013-05-01,24.1
"Y_LT25","perc_act_pop","T","Slovenia",2013-04-01,24.1
"Y_LT25","perc_act_pop","T","Slovenia",2013-03-01,23.3
"Y_LT25","perc_act_pop","T","Slovenia",2013-02-01,23.3
"Y_LT25","perc_act_pop","T","Slovenia",2013-01-01,23.3
